Timestamp,Fossil_MW,Wind_MW,Solar_MW,Hydro_MW,Nuclear_MW,Total_Demand_MW
2024-06-25 07:00:00,1853.81,379.78,84.59,299.57,197.67,2956.19
2024-06-25 08:00:00,1680.52,673.01,163.39,294.0,206.49,3168.28
2024-06-25 09:00:00,1672.02,417.54,231.04,307.51,204.01,2973.72
2024-06-25 10:00:00,1605.74,423.42,282.92,302.35,200.71,2955.9
2024-06-25 11:00:00,1575.65,270.67,315.51,291.93,191.5,2777.53
2024-06-25 12:00:00,1562.99,398.79,326.6,294.56,190.33,2911.93
2024-06-25 13:00:00,1513.09,483.62,315.43,310.15,195.33,2958.49
2024-06-25 14:00:00,1586.6,557.42,282.76,294.21,197.47,3064.38
2024-06-25 15:00:00,1702.11,392.85,230.84,296.08,206.37,2969.66
2024-06-25 16:00:00,1854.6,493.91,163.21,289.73,207.32,3159.2
2024-06-25 17:00:00,1928.3,443.18,84.47,305.69,204.84,3114.8
2024-06-25 18:00:00,1875.6,534.94,0.0,313.5,205.78,3076.31
2024-06-25 19:00:00,2044.88,411.84,0.0,297.27,198.72,3100.35
2024-06-25 20:00:00,2109.88,404.26,0.0,306.15,205.97,3177.56
2024-06-25 21:00:00,2206.82,484.43,0.0,296.91,197.25,3344.69
2024-06-25 22:00:00,2274.53,524.57,0.0,284.87,198.99,3447.1
2024-06-25 23:00:00,2479.21,434.64,0.0,300.08,202.47,3587.22
2024-06-26 00:00:00,2346.02,596.21,0.0,311.11,203.18,3629.34
2024-06-26 01:00:00,2423.8,323.12,0.0,285.99,197.53,3391.96
2024-06-26 02:00:00,2373.3,377.75,0.0,314.59,209.15,3438.54
2024-06-26 03:00:00,2139.74,272.53,0.0,286.52,187.84,3030.95
2024-06-26 04:00:00,2207.93,494.73,0.0,314.35,201.21,3379.13
2024-06-26 05:00:00,2185.04,557.11,0.0,287.72,200.39,3391.78
2024-06-26 06:00:00,2012.43,450.03,0.0,312.11,197.42,3120.6
2024-06-26 07:00:00,1962.46,520.39,84.31,294.95,204.83,3220.28
2024-06-26 08:00:00,1760.05,446.62,162.84,290.92,207.45,3011.27
2024-06-26 09:00:00,1697.38,416.09,230.26,297.79,208.91,2992.97
2024-06-26 10:00:00,1695.9,386.16,281.97,301.18,194.04,3002.22
2024-06-26 11:00:00,1671.79,359.41,314.45,300.09,208.86,2997.33
2024-06-26 12:00:00,1544.72,533.24,325.5,308.21,197.9,3055.05
2024-06-26 13:00:00,1682.54,473.04,314.37,285.3,187.79,3090.19
2024-06-26 14:00:00,1507.11,440.72,281.81,282.28,201.96,2849.58
2024-06-26 15:00:00,1669.47,652.35,230.07,307.53,197.73,3210.01
2024-06-26 16:00:00,1787.93,305.81,162.66,329.02,203.29,2928.14
2024-06-26 17:00:00,1848.82,452.04,84.19,290.51,204.43,3023.99
2024-06-26 18:00:00,1950.12,390.37,0.0,306.81,193.28,2982.6
2024-06-26 19:00:00,1973.2,293.82,0.0,317.48,205.97,2930.0
2024-06-26 20:00:00,2183.62,489.65,0.0,289.41,206.39,3327.52
2024-06-26 21:00:00,2265.07,462.41,0.0,290.36,208.36,3387.51
2024-06-26 22:00:00,2270.7,503.71,0.0,291.36,202.2,3431.38
2024-06-26 23:00:00,2188.5,380.67,0.0,303.33,196.83,3222.81
2024-06-27 00:00:00,2382.76,315.82,0.0,295.79,200.28,3354.39
2024-06-27 01:00:00,2337.09,441.69,0.0,283.14,198.58,3423.52
2024-06-27 02:00:00,2254.48,458.86,0.0,318.81,200.62,3394.41
2024-06-27 03:00:00,2138.33,388.95,0.0,297.79,192.1,3168.03
2024-06-27 04:00:00,2156.14,343.37,0.0,290.21,197.8,3136.9
2024-06-27 05:00:00,2104.47,480.69,0.0,286.72,201.54,3227.09
2024-06-27 06:00:00,2018.49,416.42,0.0,297.2,203.85,3082.76
2024-06-27 07:00:00,1900.5,484.02,84.02,298.18,196.11,3110.98
2024-06-27 08:00:00,1832.92,428.01,162.29,289.86,194.95,3053.44
2024-06-27 09:00:00,1673.63,377.9,229.48,296.73,207.9,2924.94
2024-06-27 10:00:00,1677.77,550.44,281.02,309.22,204.05,3173.64
2024-06-27 11:00:00,1487.84,390.83,313.39,287.59,198.12,2811.67
2024-06-27 12:00:00,1616.2,312.77,324.4,302.31,198.34,2891.73
2024-06-27 13:00:00,1608.45,376.86,313.31,283.82,205.07,2926.87
2024-06-27 14:00:00,1671.45,438.93,280.86,294.1,198.34,3027.87
2024-06-27 15:00:00,1635.08,388.47,229.29,303.1,198.79,2892.48
2024-06-27 16:00:00,1783.52,393.35,162.11,310.41,193.44,2984.97
2024-06-27 17:00:00,1956.97,503.98,83.9,296.53,199.72,3193.17
2024-06-27 18:00:00,1971.89,459.18,0.0,294.18,197.64,3069.03
2024-06-27 19:00:00,2151.26,531.06,0.0,299.9,193.12,3334.11
2024-06-27 20:00:00,2085.39,447.72,0.0,291.55,198.21,3174.01
2024-06-27 21:00:00,2258.19,414.76,0.0,285.82,197.79,3314.38
2024-06-27 22:00:00,2286.29,480.61,0.0,289.53,202.23,3421.59
2024-06-27 23:00:00,2388.21,358.73,0.0,290.57,197.66,3396.94
2024-06-28 00:00:00,2417.42,422.83,0.0,313.51,195.93,3517.17
2024-06-28 01:00:00,2374.47,350.77,0.0,307.38,201.81,3396.16
2024-06-28 02:00:00,2398.26,413.07,0.0,318.59,202.27,3498.8
2024-06-28 03:00:00,2137.84,542.1,0.0,302.14,206.34,3347.83
2024-06-28 04:00:00,2038.66,449.77,0.0,314.2,200.68,3153.47
2024-06-28 05:00:00,2011.74,510.89,0.0,294.5,198.12,3166.02
2024-06-28 06:00:00,1946.17,456.28,0.0,303.54,199.33,3050.58
2024-06-28 07:00:00,1906.15,486.47,83.74,310.53,202.03,3138.36
2024-06-28 08:00:00,1818.72,386.37,161.74,296.99,203.9,3011.12
2024-06-28 09:00:00,1634.73,506.45,228.71,305.07,200.19,3018.9
2024-06-28 10:00:00,1670.63,512.71,280.07,299.23,206.47,3117.57
2024-06-28 11:00:00,1675.63,553.34,312.33,300.17,199.64,3193.17
2024-06-28 12:00:00,1650.48,512.89,323.3,302.91,201.86,3141.02
2024-06-28 13:00:00,1661.73,294.2,312.24,305.4,207.67,2920.3
2024-06-28 14:00:00,1552.88,354.27,279.91,306.57,194.45,2822.48
2024-06-28 15:00:00,1827.56,595.59,228.51,315.08,203.54,3328.81
2024-06-28 16:00:00,1838.99,355.5,161.56,295.22,198.36,2992.11
2024-06-28 17:00:00,2004.71,457.82,83.62,297.29,200.07,3195.68
2024-06-28 18:00:00,1944.39,347.11,0.0,299.23,205.43,2935.98
2024-06-28 19:00:00,2189.7,312.8,0.0,287.3,192.9,3131.85
2024-06-28 20:00:00,2143.5,251.05,0.0,293.2,204.07,3036.42
2024-06-28 21:00:00,2420.18,441.13,0.0,307.69,199.74,3537.17
2024-06-28 22:00:00,2335.19,600.49,0.0,302.88,185.33,3595.09
2024-06-28 23:00:00,2329.42,382.68,0.0,282.26,193.64,3347.4
2024-06-29 00:00:00,2345.4,635.11,0.0,310.75,201.5,3667.4
2024-06-29 01:00:00,2336.92,425.63,0.0,296.96,199.02,3421.46
2024-06-29 02:00:00,2300.71,456.46,0.0,314.69,201.48,3437.01
2024-06-29 03:00:00,2247.24,409.16,0.0,287.92,193.6,3294.81
2024-06-29 04:00:00,2220.09,472.12,0.0,288.16,204.94,3344.57
2024-06-29 05:00:00,2166.39,456.78,0.0,311.84,199.45,3291.18
2024-06-29 06:00:00,2037.56,627.65,0.0,312.42,197.61,3333.99
2024-06-29 07:00:00,1808.96,381.54,83.45,294.81,195.93,2902.93
2024-06-29 08:00:00,1814.48,518.12,161.19,307.35,195.54,3146.52
2024-06-29 09:00:00,1713.9,537.41,227.93,297.73,206.29,3132.42
2024-06-29 10:00:00,1688.26,422.61,279.12,309.01,201.71,3045.75
2024-06-29 11:00:00,1518.98,465.84,311.27,284.3,202.07,2921.58
2024-06-29 12:00:00,1539.58,543.81,322.2,306.01,210.66,3068.36
2024-06-29 13:00:00,1498.73,453.23,311.18,294.48,189.71,2884.7
2024-06-29 14:00:00,1655.16,392.62,278.96,309.11,192.42,2969.69
2024-06-29 15:00:00,1717.97,454.21,227.73,316.26,192.9,3054.52
2024-06-29 16:00:00,1773.87,366.0,161.01,278.33,202.57,2920.87
2024-06-29 17:00:00,1776.11,347.73,83.33,314.14,200.94,2858.36
2024-06-29 18:00:00,1843.95,478.5,0.0,315.64,199.82,2979.81
2024-06-29 19:00:00,2074.29,433.81,0.0,304.37,195.18,3158.03
2024-06-29 20:00:00,2162.78,428.34,0.0,308.52,195.66,3250.07
2024-06-29 21:00:00,2229.78,369.49,0.0,293.56,201.4,3248.94
2024-06-29 22:00:00,2418.17,394.18,0.0,293.44,199.8,3470.86
2024-06-29 23:00:00,2410.5,470.97,0.0,320.29,202.19,3574.16
2024-06-30 00:00:00,2278.88,366.87,0.0,292.49,202.6,3297.89
2024-06-30 01:00:00,2372.77,562.8,0.0,291.35,203.06,3601.47
2024-06-30 02:00:00,2225.28,478.63,0.0,295.23,195.54,3354.42
2024-06-30 03:00:00,2222.89,558.14,0.0,299.97,205.61,3450.93
2024-06-30 04:00:00,2199.37,480.56,0.0,307.1,199.63,3346.0
2024-06-30 05:00:00,1992.51,489.18,0.0,306.27,203.24,3140.76
2024-06-30 06:00:00,1879.85,336.28,0.0,289.57,202.76,2843.88
2024-06-30 07:00:00,1841.56,508.42,83.17,311.17,201.04,3092.63
2024-06-30 08:00:00,1714.44,481.67,160.64,302.12,202.4,3004.35
2024-06-30 09:00:00,1606.03,597.45,227.15,327.56,201.2,3107.36
2024-06-30 10:00:00,1537.66,509.05,278.16,306.32,193.19,2965.6
2024-06-30 11:00:00,1634.14,585.17,310.2,282.48,208.91,3171.94
2024-06-30 12:00:00,1695.44,463.47,321.1,280.47,196.28,3104.6
2024-06-30 13:00:00,1484.37,501.94,310.12,295.5,190.78,2921.84
2024-06-30 14:00:00,1637.54,418.06,278.0,290.1,203.13,2968.17
2024-06-30 15:00:00,1679.23,329.64,226.96,313.54,190.56,2876.93
2024-06-30 16:00:00,1732.36,425.26,160.46,283.12,198.43,2939.61
2024-06-30 17:00:00,1758.89,472.13,83.05,310.96,205.08,2971.61
2024-06-30 18:00:00,1854.78,349.37,0.0,286.3,194.62,2819.32
2024-06-30 19:00:00,1971.47,522.2,0.0,291.4,205.77,3140.39
2024-06-30 20:00:00,2143.34,521.28,0.0,292.48,202.8,3317.89
2024-06-30 21:00:00,2198.86,569.31,0.0,283.54,199.96,3414.26
2024-06-30 22:00:00,2263.06,506.53,0.0,296.58,207.73,3437.6
2024-06-30 23:00:00,2344.77,449.66,0.0,311.63,197.55,3468.79
2024-07-01 00:00:00,2381.25,642.67,0.0,283.47,195.95,3678.51
2024-07-01 01:00:00,2323.03,523.23,0.0,299.03,195.88,3508.24
2024-07-01 02:00:00,2271.24,451.79,0.0,281.21,197.32,3361.63
2024-07-01 03:00:00,2306.85,425.68,0.0,300.43,198.26,3392.76
2024-07-01 04:00:00,1978.06,523.07,0.0,308.94,198.73,3159.25
2024-07-01 05:00:00,1990.37,444.99,0.0,299.89,201.38,3083.46
2024-07-01 06:00:00,1923.1,595.66,0.0,301.78,201.43,3173.07
2024-07-01 07:00:00,1732.0,420.8,82.88,286.3,195.04,2852.87
2024-07-01 08:00:00,1783.66,553.68,160.09,299.84,198.53,3145.58
2024-07-01 09:00:00,1609.34,531.82,226.37,294.03,200.1,3004.75
2024-07-01 10:00:00,1656.06,382.76,277.21,302.03,195.06,2953.79
2024-07-01 11:00:00,1516.22,456.87,309.14,308.38,198.33,2928.39
2024-07-01 12:00:00,1586.08,484.56,320.0,292.07,191.12,3017.53
2024-07-01 13:00:00,1617.22,518.82,309.05,306.64,202.4,3101.84
2024-07-01 14:00:00,1601.84,393.66,277.05,306.68,193.45,2911.31
2024-07-01 15:00:00,1617.07,472.52,226.18,285.86,198.1,2939.7
2024-07-01 16:00:00,1741.61,530.39,159.91,295.97,203.98,3078.46
2024-07-01 17:00:00,1791.58,454.97,82.76,312.37,192.87,2976.29
2024-07-01 18:00:00,1833.83,623.57,0.0,309.01,206.6,3121.66
2024-07-01 19:00:00,1934.5,456.84,0.0,287.86,198.83,3021.93
2024-07-01 20:00:00,2229.12,526.91,0.0,313.23,199.33,3432.03
2024-07-01 21:00:00,2199.67,556.63,0.0,307.02,201.62,3428.2
2024-07-01 22:00:00,2136.49,550.24,0.0,292.1,200.21,3337.99
2024-07-01 23:00:00,2334.97,534.74,0.0,293.93,203.68,3535.68
2024-07-02 00:00:00,2390.49,510.59,0.0,312.64,193.57,3577.65
2024-07-02 01:00:00,2244.36,510.81,0.0,286.51,200.03,3403.8
2024-07-02 02:00:00,2184.82,523.04,0.0,305.06,197.26,3370.69
2024-07-02 03:00:00,2296.78,478.85,0.0,291.24,195.66,3425.66
2024-07-02 04:00:00,2152.81,430.27,0.0,286.6,196.66,3219.65
2024-07-02 05:00:00,2066.46,596.25,0.0,300.83,201.4,3323.18
2024-07-02 06:00:00,1974.49,542.7,0.0,308.56,197.77,3174.7
2024-07-02 07:00:00,2024.9,600.51,82.6,300.34,201.66,3370.5
2024-07-02 08:00:00,1765.03,487.01,159.54,302.74,194.92,3054.71
2024-07-02 09:00:00,1633.77,459.58,225.59,303.45,203.2,2966.88
2024-07-02 10:00:00,1620.08,397.62,276.25,317.33,202.67,2954.66
2024-07-02 11:00:00,1630.72,567.93,308.08,306.09,203.35,3166.98
2024-07-02 12:00:00,1476.72,373.97,318.9,300.97,201.66,2805.84
2024-07-02 13:00:00,1502.46,502.53,307.99,299.87,205.98,2959.76
2024-07-02 14:00:00,1610.02,564.82,276.09,304.51,205.16,3108.64
2024-07-02 15:00:00,1724.22,413.33,225.4,312.85,200.75,3020.36
2024-07-02 16:00:00,1663.17,505.75,159.36,302.99,198.9,2971.68
2024-07-02 17:00:00,1850.9,439.4,82.48,289.77,198.76,3004.38
2024-07-02 18:00:00,1920.84,371.06,0.0,309.42,204.04,2945.63
2024-07-02 19:00:00,2065.19,615.49,0.0,305.11,201.0,3346.14
2024-07-02 20:00:00,2164.63,511.34,0.0,313.68,216.25,3366.2
2024-07-02 21:00:00,2129.2,498.26,0.0,305.67,200.14,3289.94
2024-07-02 22:00:00,2238.99,592.24,0.0,299.06,198.81,3495.55
2024-07-02 23:00:00,2374.29,553.64,0.0,288.97,205.36,3593.38
2024-07-03 00:00:00,2249.08,460.38,0.0,293.67,200.94,3364.27
2024-07-03 01:00:00,2186.59,443.92,0.0,284.49,189.82,3260.06
2024-07-03 02:00:00,2394.1,361.87,0.0,310.84,196.03,3425.99
2024-07-03 03:00:00,2301.15,458.35,0.0,299.55,194.55,3416.28
2024-07-03 04:00:00,2133.52,449.6,0.0,282.55,203.44,3222.56
2024-07-03 05:00:00,2117.24,582.26,0.0,301.47,195.63,3356.43
2024-07-03 06:00:00,1890.12,542.1,0.0,301.52,201.58,3082.08
2024-07-03 07:00:00,1823.35,505.13,82.31,302.65,209.15,3068.73
2024-07-03 08:00:00,1682.34,494.88,158.99,290.74,208.74,2977.47
2024-07-03 09:00:00,1613.29,427.3,224.81,316.03,197.81,2918.21
2024-07-03 10:00:00,1559.6,491.55,275.3,316.02,196.79,2981.23
2024-07-03 11:00:00,1550.4,446.37,307.01,284.54,201.53,2929.34
2024-07-03 12:00:00,1515.39,493.7,317.8,287.57,206.98,2962.51
2024-07-03 13:00:00,1412.66,479.26,306.92,290.04,201.14,2824.54
2024-07-03 14:00:00,1546.43,415.06,275.14,290.36,202.36,2865.81
2024-07-03 15:00:00,1753.74,516.98,224.62,304.94,200.57,3150.89
2024-07-03 16:00:00,1742.01,428.46,158.81,312.05,199.54,2982.92
2024-07-03 17:00:00,1801.18,485.94,82.19,293.56,200.52,3006.57
2024-07-03 18:00:00,1842.51,324.35,0.0,306.03,206.43,2813.28
2024-07-03 19:00:00,2066.94,453.75,0.0,323.43,204.79,3201.36
2024-07-03 20:00:00,2181.45,397.66,0.0,284.78,195.82,3212.7
2024-07-03 21:00:00,2187.54,282.78,0.0,300.99,193.01,3112.54
2024-07-03 22:00:00,2388.91,240.99,0.0,286.12,199.66,3271.47
2024-07-03 23:00:00,2394.07,486.57,0.0,290.32,203.47,3543.16
2024-07-04 00:00:00,2402.03,470.94,0.0,301.41,202.02,3545.22
2024-07-04 01:00:00,2295.77,335.18,0.0,310.03,199.12,3297.1
2024-07-04 02:00:00,2230.72,437.81,0.0,305.77,195.43,3328.22
2024-07-04 03:00:00,2291.93,469.35,0.0,306.72,197.77,3429.04
2024-07-04 04:00:00,2144.03,441.89,0.0,304.39,197.15,3241.84
2024-07-04 05:00:00,2071.97,391.61,0.0,290.75,212.16,3114.81
2024-07-04 06:00:00,1800.85,602.22,0.0,315.9,198.96,3063.83
2024-07-04 07:00:00,1726.53,486.06,82.03,302.18,205.91,2942.85
2024-07-04 08:00:00,1780.56,406.53,158.44,311.43,195.77,2995.36
2024-07-04 09:00:00,1630.71,408.1,224.04,304.2,194.74,2899.86
2024-07-04 10:00:00,1608.02,549.53,274.35,294.56,196.61,3069.23
2024-07-04 11:00:00,1690.91,317.47,305.95,315.04,203.95,2974.98
2024-07-04 12:00:00,1429.51,562.03,316.7,293.44,200.22,2941.99
2024-07-04 13:00:00,1552.66,444.19,305.86,309.01,196.08,2948.19
2024-07-04 14:00:00,1507.37,403.42,274.19,291.04,198.04,2807.76
2024-07-04 15:00:00,1554.95,477.6,223.84,290.03,196.14,2879.68
2024-07-04 16:00:00,1738.41,388.14,158.26,310.46,200.02,2935.05
2024-07-04 17:00:00,1743.18,468.3,81.91,309.31,200.57,2943.44
2024-07-04 18:00:00,1868.29,469.14,0.0,311.57,203.44,2995.07
2024-07-04 19:00:00,1994.8,342.17,0.0,296.31,199.1,2973.99
2024-07-04 20:00:00,2096.8,527.3,0.0,289.49,203.78,3273.25
2024-07-04 21:00:00,2181.84,485.28,0.0,306.57,200.98,3333.39
2024-07-04 22:00:00,2241.71,467.63,0.0,298.66,195.02,3363.18
2024-07-04 23:00:00,2469.74,339.25,0.0,323.55,192.87,3491.69
2024-07-05 00:00:00,2297.26,278.42,0.0,302.7,208.71,3241.44
2024-07-05 01:00:00,2336.21,502.85,0.0,299.32,201.75,3507.14
2024-07-05 02:00:00,2256.71,356.77,0.0,307.1,204.63,3281.47
2024-07-05 03:00:00,2280.27,406.99,0.0,278.39,200.89,3324.86
2024-07-05 04:00:00,2067.5,344.09,0.0,298.86,199.04,3054.96
2024-07-05 05:00:00,2015.34,599.25,0.0,335.93,185.27,3292.58
2024-07-05 06:00:00,1922.4,501.85,0.0,311.28,205.66,3088.25
2024-07-05 07:00:00,1786.48,474.39,81.74,292.62,200.92,2977.96
2024-07-05 08:00:00,1692.64,467.24,157.89,296.09,202.18,2956.84
2024-07-05 09:00:00,1665.66,374.79,223.26,297.49,205.52,2905.04
2024-07-05 10:00:00,1711.82,601.8,273.39,310.13,203.47,3255.65
2024-07-05 11:00:00,1697.01,474.45,304.89,313.6,200.55,3140.03
2024-07-05 12:00:00,1445.4,332.04,315.6,306.44,206.06,2735.81
2024-07-05 13:00:00,1507.84,432.5,304.8,293.27,192.88,2867.85
2024-07-05 14:00:00,1564.05,559.76,273.24,302.2,199.19,3043.35
2024-07-05 15:00:00,1706.0,493.12,223.06,303.06,197.75,3069.13
2024-07-05 16:00:00,1906.9,551.27,157.71,289.67,195.78,3256.41
2024-07-05 17:00:00,1835.73,556.47,81.62,290.98,206.95,3120.34
2024-07-05 18:00:00,1897.27,380.81,0.0,308.85,202.26,2928.66
2024-07-05 19:00:00,2015.53,327.67,0.0,315.35,201.48,3003.03
2024-07-05 20:00:00,2114.67,594.42,0.0,289.44,196.82,3355.11
2024-07-05 21:00:00,2207.31,405.12,0.0,271.8,197.26,3235.56
2024-07-05 22:00:00,2247.99,305.76,0.0,293.3,200.21,3199.62
2024-07-05 23:00:00,2362.75,467.53,0.0,314.12,205.44,3517.33
2024-07-06 00:00:00,2214.08,339.08,0.0,306.21,210.0,3222.83
2024-07-06 01:00:00,2384.74,383.42,0.0,305.79,201.26,3438.97
2024-07-06 02:00:00,2342.94,542.23,0.0,300.96,196.32,3551.57
2024-07-06 03:00:00,2162.91,416.23,0.0,305.79,197.97,3237.04
2024-07-06 04:00:00,2162.43,404.52,0.0,298.93,194.01,3212.89
2024-07-06 05:00:00,1960.19,330.25,0.0,296.2,200.74,2926.75
2024-07-06 06:00:00,1910.02,493.37,0.0,309.77,209.87,3069.18
2024-07-06 07:00:00,1829.39,377.53,81.46,304.23,205.47,2937.98
2024-07-06 08:00:00,1673.38,440.25,157.34,296.71,188.66,2894.16
2024-07-06 09:00:00,1659.19,385.89,222.48,306.79,198.63,2911.62
2024-07-06 10:00:00,1648.26,425.87,272.44,315.82,199.68,3005.18
2024-07-06 11:00:00,1572.69,488.05,303.83,322.91,201.88,3033.82
2024-07-06 12:00:00,1591.5,416.85,314.5,282.85,204.74,2950.96
2024-07-06 13:00:00,1572.81,440.43,303.74,305.09,202.3,2965.58
2024-07-06 14:00:00,1709.75,474.95,272.28,284.54,193.34,3081.6
2024-07-06 15:00:00,1570.95,542.86,222.29,298.29,191.93,2967.63
2024-07-06 16:00:00,1771.14,490.93,157.16,317.19,198.04,3081.18
2024-07-06 17:00:00,1829.65,243.94,81.34,275.66,208.9,2771.46
2024-07-06 18:00:00,2007.52,502.87,0.0,291.93,198.22,3150.57
2024-07-06 19:00:00,2008.5,333.4,0.0,289.89,192.56,2965.56
2024-07-06 20:00:00,2021.56,448.52,0.0,300.11,198.83,3117.47
2024-07-06 21:00:00,2243.66,490.74,0.0,309.89,202.04,3408.65
2024-07-06 22:00:00,2200.75,422.9,0.0,304.96,191.43,3276.05
2024-07-06 23:00:00,2404.57,413.08,0.0,292.76,196.67,3472.44
2024-07-07 00:00:00,2248.57,425.42,0.0,309.71,194.21,3336.8
2024-07-07 01:00:00,2336.01,457.6,0.0,296.39,200.77,3455.32
2024-07-07 02:00:00,2258.2,377.9,0.0,293.9,206.93,3293.78
2024-07-07 03:00:00,2269.04,528.8,0.0,300.49,199.33,3462.54
2024-07-07 04:00:00,2104.17,374.09,0.0,310.76,205.4,3144.14
2024-07-07 05:00:00,1905.73,393.15,0.0,303.76,198.36,2941.06
2024-07-07 06:00:00,1889.61,409.11,0.0,319.04,204.68,2963.58
2024-07-07 07:00:00,1774.77,618.29,81.17,295.1,201.01,3118.86
2024-07-07 08:00:00,1681.06,312.57,156.79,299.79,197.75,2780.36
2024-07-07 09:00:00,1685.97,510.37,221.71,306.07,201.46,3071.86
2024-07-07 10:00:00,1549.47,388.75,271.49,299.16,207.01,2851.68
2024-07-07 11:00:00,1569.64,568.81,302.77,293.39,195.72,3076.85
2024-07-07 12:00:00,1513.37,506.64,313.4,299.98,194.68,2969.47
2024-07-07 13:00:00,1552.09,383.61,302.68,279.57,197.01,2850.7
2024-07-07 14:00:00,1557.6,537.93,271.33,307.51,195.85,3013.73
2024-07-07 15:00:00,1705.21,383.37,221.51,293.61,193.13,2936.67
2024-07-07 16:00:00,1774.25,429.41,156.61,292.12,195.36,2990.13
2024-07-07 17:00:00,1800.35,516.09,81.06,301.83,191.83,3035.71
2024-07-07 18:00:00,1818.92,599.96,0.0,291.5,200.7,3056.63
2024-07-07 19:00:00,2045.51,316.62,0.0,298.99,199.53,3003.68
2024-07-07 20:00:00,2052.66,610.49,0.0,302.05,197.72,3321.06
2024-07-07 21:00:00,2199.94,433.89,0.0,291.0,191.88,3272.55
2024-07-07 22:00:00,2227.94,447.92,0.0,312.28,203.06,3350.76
2024-07-07 23:00:00,2335.84,452.21,0.0,292.64,203.83,3448.74
2024-07-08 00:00:00,2198.97,371.0,0.0,305.67,195.17,3224.35
2024-07-08 01:00:00,2256.82,422.51,0.0,302.23,203.47,3344.28
2024-07-08 02:00:00,2271.42,472.45,0.0,312.18,194.2,3412.75
2024-07-08 03:00:00,2132.83,529.72,0.0,313.68,200.34,3335.4
2024-07-08 04:00:00,2144.67,373.5,0.0,290.67,203.72,3163.19
2024-07-08 05:00:00,2123.8,446.46,0.0,289.78,193.71,3206.45
2024-07-08 06:00:00,1950.67,551.32,0.0,303.75,206.32,3162.67
2024-07-08 07:00:00,1888.73,515.08,80.89,302.86,199.55,3136.46
2024-07-08 08:00:00,1798.68,676.79,156.24,298.81,205.04,3292.33
2024-07-08 09:00:00,1599.1,408.79,220.93,302.53,197.54,2865.34
2024-07-08 10:00:00,1533.0,387.28,270.54,293.74,197.55,2816.23
2024-07-08 11:00:00,1509.07,483.08,301.71,302.77,191.79,2927.83
2024-07-08 12:00:00,1579.7,463.77,312.31,288.85,202.83,2989.82
2024-07-08 13:00:00,1516.25,478.33,301.62,320.26,198.12,2955.31
2024-07-08 14:00:00,1588.31,466.6,270.39,307.92,196.72,2971.42
2024-07-08 15:00:00,1587.34,601.05,220.74,287.66,202.2,3043.92
2024-07-08 16:00:00,1730.66,563.12,156.06,304.93,201.35,3103.93
2024-07-08 17:00:00,1804.13,726.12,80.77,306.36,206.99,3280.6
2024-07-08 18:00:00,1864.51,340.52,0.0,314.74,193.87,2849.33
2024-07-08 19:00:00,2100.68,482.86,0.0,294.97,198.44,3230.79
2024-07-08 20:00:00,2071.38,397.82,0.0,292.57,198.33,3108.1
2024-07-08 21:00:00,2214.1,500.47,0.0,286.85,198.08,3359.48
2024-07-08 22:00:00,2220.29,368.61,0.0,302.68,199.56,3245.69
2024-07-08 23:00:00,2261.9,478.3,0.0,301.95,201.03,3405.34
2024-07-09 00:00:00,2292.74,490.65,0.0,300.1,206.5,3454.49
2024-07-09 01:00:00,2389.1,563.87,0.0,289.84,207.12,3622.43
2024-07-09 02:00:00,2205.69,496.65,0.0,310.24,194.14,3367.06
2024-07-09 03:00:00,2128.59,417.9,0.0,323.04,191.76,3214.35
2024-07-09 04:00:00,2175.55,618.39,0.0,314.01,204.42,3477.99
2024-07-09 05:00:00,2096.02,312.38,0.0,316.37,203.18,3074.34
2024-07-09 06:00:00,1834.11,597.96,0.0,294.04,206.33,3079.07
2024-07-09 07:00:00,1842.97,389.89,80.61,292.29,208.56,2955.04
2024-07-09 08:00:00,1664.37,480.23,155.7,299.45,200.51,2940.26
2024-07-09 09:00:00,1519.14,386.17,220.16,289.08,202.66,2748.07
2024-07-09 10:00:00,1526.85,530.96,269.6,294.86,202.99,2966.52
2024-07-09 11:00:00,1531.91,648.08,300.65,305.11,204.92,3140.21
2024-07-09 12:00:00,1522.25,362.11,311.21,293.08,197.6,2820.58
2024-07-09 13:00:00,1620.05,321.72,300.57,307.59,193.33,2880.41
2024-07-09 14:00:00,1374.9,592.76,269.44,277.7,208.42,2859.38
2024-07-09 15:00:00,1846.18,520.13,219.97,280.87,204.25,3224.96
2024-07-09 16:00:00,1694.08,426.34,155.52,292.05,207.17,2913.91
2024-07-09 17:00:00,1710.1,457.51,80.49,294.23,197.85,2877.19
2024-07-09 18:00:00,1772.73,408.47,0.0,305.48,203.55,2824.73
2024-07-09 19:00:00,2043.66,445.78,0.0,300.68,211.89,3152.11
2024-07-09 20:00:00,2159.37,450.76,0.0,302.22,194.61,3262.3
2024-07-09 21:00:00,2262.33,321.21,0.0,302.03,191.72,3231.15
2024-07-09 22:00:00,2275.36,357.14,0.0,305.9,203.71,3299.22
2024-07-09 23:00:00,2312.84,536.5,0.0,299.63,191.75,3507.75
2024-07-10 00:00:00,2192.77,511.85,0.0,297.25,202.0,3364.06
2024-07-10 01:00:00,2289.15,322.66,0.0,303.16,198.49,3269.13
2024-07-10 02:00:00,2353.98,482.39,0.0,304.26,198.92,3506.53
2024-07-10 03:00:00,2207.42,520.43,0.0,293.61,196.41,3378.77
